country,location_id,observation_id,user_id,submission_time,age,gender,geography,financial_situation,education,employment_status,ethnicity,religion,edu_ch4_gender,edu_ch2_gender,edu_ch3_gender,edu_ch1_gender,edu_ch4_no_school_why,edu_ch2_no_school_why,edu_ch3_no_school_why,edu_ch1_no_school_why,edu_ch4_help,edu_ch2_help,edu_ch3_help,edu_ch1_help,edu_ch4_internet_access,edu_ch2_internet_access,edu_ch3_internet_access,edu_ch1_internet_access,edu_ch4_level,edu_ch2_level,edu_ch3_level,edu_ch1_level,edu_ch4_remote_method,edu_ch2_remote_method,edu_ch3_remote_method,edu_ch1_remote_method,edu_ch4_school_reopen,edu_ch2_school_reopen,edu_ch3_school_reopen,edu_ch1_school_reopen,edu_ch4_situation,edu_ch2_situation,edu_ch3_situation,edu_ch1_situation,edu_ch4_support,edu_ch2_support,edu_ch3_support,edu_ch1_support,edu_ch4_school_type,edu_ch2_school_type,edu_ch3_school_type,edu_ch1_school_type,edu_students,edu_ch4_age,edu_ch2_age,edu_ch3_age,edu_ch1_age,edu_ch1_support_1,edu_ch1_support_2,edu_ch1_support_0,edu_ch1_remote_method_1,edu_ch1_remote_method_2,edu_ch1_remote_method_3,edu_ch1_remote_method_4,edu_ch1_remote_method_5,edu_ch1_help_3,edu_ch1_help_1,edu_ch1_help_4,edu_ch1_help_5,edu_ch1_help_6,edu_ch1_help_2,edu_ch1_help_0,edu_ch1_help_99,edu_ch2_support_1,edu_ch2_support_2,edu_ch2_support_0,edu_ch2_remote_method_1,edu_ch2_remote_method_2,edu_ch2_remote_method_3,edu_ch2_remote_method_4,edu_ch2_remote_method_5,edu_ch2_help_3,edu_ch2_help_1,edu_ch2_help_4,edu_ch2_help_5,edu_ch2_help_6,edu_ch2_help_2,edu_ch2_help_0,edu_ch2_help_99,edu_ch3_support_1,edu_ch3_support_2,edu_ch3_support_0,edu_ch3_remote_method_1,edu_ch3_remote_method_2,edu_ch3_remote_method_3,edu_ch3_remote_method_4,edu_ch3_remote_method_5,edu_ch3_help_3,edu_ch3_help_1,edu_ch3_help_4,edu_ch3_help_5,edu_ch3_help_6,edu_ch3_help_2,edu_ch3_help_0,edu_ch3_help_99,edu_ch4_support_1,edu_ch4_support_2,edu_ch4_support_0,edu_ch4_remote_method_1,edu_ch4_remote_method_2,edu_ch4_remote_method_3,edu_ch4_remote_method_4,edu_ch4_remote_method_5,edu_ch4_help_3,edu_ch4_help_1,edu_ch4_help_4,edu_ch4_help_5,edu_ch4_help_6,edu_ch4_help_2,edu_ch4_help_0,edu_ch4_help_99
Mozambique,184,edu_4806326294413312,edu_6589672179630080,2021-05-29 03:39:31.84 UTC,2,2,2,5,14,15,Makhuwa (Bantu),Catholic (Christian),0,0,1,1,2,NA,NA,NA,,,,,NA,NA,NA,NA,2,5,4,1,,,,,1,NA,NA,NA,0,1,1,1,,received remedial support organized by school,received remedial support organized by school,received remedial support organized by school,1,1,1,1,4,9,18,16,20,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,184,edu_6259294269079552,edu_5117129719545856,2021-05-29 05:38:02.73 UTC,3,2,1,2,9,11,African (Other),Catholic (Christian),NA,1,NA,1,NA,NA,NA,NA,,"brother, step brother, brother in law",,"brother, step brother, brother in law",NA,4,NA,4,NA,5,NA,5,,online (using computer/tablet),,online (using computer/tablet),NA,NA,NA,NA,NA,3,NA,3,,received remedial support organized by school,,received remedial support organized by school,NA,1,NA,1,2,NA,23,NA,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,184,edu_6441724246491136,edu_6410135422631936,2021-05-29 04:01:31.642 UTC,2,1,2,6,10,15,Makhuwa (Bantu),Muslim,1,1,1,1,NA,NA,NA,NA,father or step father,,,,3,NA,NA,NA,3,3,3,3,online (using computer/tablet),,,,NA,NA,NA,NA,2,1,1,1,,received remedial support organized by school,received remedial support organized by school,received remedial support organized by school,1,1,1,1,4,15,15,15,15,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0
Mozambique,184,edu_6241836032327680,edu_6676804053237760,2021-05-29 03:45:06.692 UTC,2,1,3,5,14,0,African (Other),Muslim,NA,0,NA,1,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,2,NA,5,,,,,NA,NA,NA,NA,NA,1,NA,1,,received no remedial support,,received no remedial support,NA,1,NA,1,2,NA,5,NA,18,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,184,edu_5652497799839744,edu_5777643640455168,2021-05-29 03:10:23.393 UTC,2,1,1,6,10,11,Sena,No religion,NA,NA,NA,1,NA,NA,NA,NA,,,,other,NA,NA,NA,2,NA,NA,NA,2,,,,online (using smartphone)^paper materials sent home,NA,NA,NA,NA,NA,NA,NA,3,,,,received no remedial support,NA,NA,NA,2,1,NA,NA,NA,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,184,edu_4623855380594688,edu_5549234438012928,2021-05-29 01:25:06.924 UTC,2,1,1,3,14,15,African (Other),Muslim,NA,0,NA,0,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,2,NA,3,,,,,NA,NA,NA,NA,NA,1,NA,1,,received remedial support elsewhere,,received no remedial support,NA,1,NA,2,2,NA,18,NA,19,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,184,edu_6018519610425344,edu_6285490624135168,2021-05-29 04:03:16.026 UTC,2,1,2,5,10,15,African (Other),Muslim,0,0,0,0,NA,NA,NA,NA,"brother, step brother, brother in law^father or step father",,,,NA,NA,NA,NA,2,4,4,4,paper materials sent home,,,,NA,NA,NA,NA,3,1,1,1,received remedial support organized by school,received remedial support organized by school,received remedial support organized by school,received remedial support organized by school,1,1,1,1,6,12,18,17,18,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
Mozambique,184,edu_6008090087653376,edu_4902742187573248,2021-05-29 01:03:59.879 UTC,2,1,1,5,9,15,Prefer not to answer,Muslim,0,0,1,0,NA,NA,NA,NA,,,,,NA,NA,NA,NA,2,4,2,2,,,,,NA,NA,NA,NA,1,1,1,1,received no remedial support,received no remedial support,received no remedial support,received no remedial support,2,1,1,1,4,5,17,6,7,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,184,edu_4803193350651904,edu_6604031903662080,2021-05-29 03:19:56.609 UTC,2,1,3,5,10,17,Prefer not to answer,Catholic (Christian),1,0,1,0,NA,NA,NA,NA,,mother or step mother,,mother or step mother,NA,1,NA,2,3,2,2,2,,online (using smartphone),,online (using smartphone),NA,NA,NA,NA,1,2,1,2,received no remedial support,,received remedial support elsewhere,,1,1,1,1,5,25,25,60,25,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,184,edu_5587511052337152,edu_5259400864595968,2021-05-29 04:56:44.432 UTC,2,1,2,7,1,17,Punjabi,Jewish,NA,1,NA,2,NA,NA,NA,NA,,father or step father,,,NA,1,NA,NA,NA,1,NA,1,,online (using smartphone),,,NA,NA,NA,NA,NA,2,NA,1,,,,received remedial support organized by school,NA,2,NA,1,2,NA,55,NA,85,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,184,edu_5952686888583168,edu_6042222113062912,2021-05-29 05:07:03.56 UTC,2,1,2,5,11,15,African (Other),Protestant (Christian),NA,0,0,1,NA,NA,NA,NA,,,"brother, step brother, brother in law",,NA,NA,4,NA,NA,4,5,2,,,online (using computer/tablet)^online (using smartphone),,NA,NA,NA,NA,NA,1,2,1,,received remedial support organized by school,,received remedial support elsewhere,NA,1,2,2,3,NA,17,30,10,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,184,edu_6436361912713216,edu_5591228782739456,2021-05-29 05:01:32.353 UTC,2,1,3,5,10,15,African (Other),Catholic (Christian),NA,NA,NA,0,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,2,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,received remedial support organized by school,NA,NA,NA,2,1,NA,NA,NA,20,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,184,edu_5103722949771264,edu_6044764192636928,2021-05-29 05:21:56.93 UTC,2,1,2,5,9,15,African (Other),Muslim,0,0,0,0,NA,NA,NA,NA,father or step father^mother or step mother,father or step father^mother or step mother,father or step father^mother or step mother,father or step father^mother or step mother,2,2,2,2,4,4,4,4,online (using computer/tablet)^online (using smartphone),online (using computer/tablet)^online (using smartphone),online (using computer/tablet)^online (using smartphone),online (using computer/tablet)^online (using smartphone),NA,NA,NA,NA,2,2,2,2,,,,,1,1,1,1,4,11,11,11,11,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,1,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,1,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,1,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,1
Mozambique,184,edu_4847483489615872,edu_6677370697416704,2021-05-29 04:57:32.258 UTC,4,2,3,5,99,12,African (Other),Catholic (Christian),NA,NA,NA,0,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,5,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,received remedial support organized by school,NA,NA,NA,1,1,NA,NA,NA,19,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,184,edu_5748072767553536,edu_6471112629420032,2021-05-29 02:31:45.472 UTC,3,1,1,99,13,15,Prefer not to answer,Muslim,NA,0,1,0,NA,NA,NA,NA,,,"no, studies alone","a private tutor or teacher^brother, step brother, brother in law^sister, stepsister, sister in law",NA,NA,NA,2,NA,1,3,4,,,paper materials sent home,classes on television^online (using smartphone),NA,NA,NA,NA,NA,1,3,3,,received remedial support organized by school,received no remedial support,received no remedial support,NA,2,2,1,3,NA,6,18,16,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,184,edu_6169045362802688,edu_5660829419831296,2021-05-29 04:43:01.545 UTC,2,1,2,99,9,15,African (Other),Catholic (Christian),NA,0,NA,0,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,4,NA,4,,,,,NA,NA,NA,NA,NA,1,NA,1,,received remedial support organized by school,,received remedial support organized by school,NA,1,NA,1,2,NA,15,NA,15,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,184,edu_5089480100020224,edu_5741036541575168,2021-05-29 04:18:38.113 UTC,3,1,3,99,9,0,African (Other),Christian (Other),NA,NA,NA,1,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,received remedial support organized by school,NA,NA,NA,2,1,NA,NA,NA,7,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,184,edu_6077022702141440,edu_4893758725554176,2021-05-28 23:32:52.275 UTC,2,1,3,5,14,15,African (Other),Christian (Other),NA,0,NA,0,NA,NA,NA,NA,,another family member,,another family member,NA,1,NA,1,NA,3,NA,3,,online (using smartphone),,online (using smartphone),NA,NA,NA,NA,NA,3,NA,3,,received no remedial support,,received no remedial support,NA,1,NA,1,2,NA,23,NA,23,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,184,edu_5670907422179328,edu_6198535510032384,2021-05-29 04:36:51.158 UTC,2,1,2,5,12,11,Sena^African (Other),Christian (Other),NA,2,NA,0,NA,NA,NA,4,,"a private tutor or teacher^another family member^brother, step brother, brother in law^father or step father^mother or step mother^sister, stepsister, sister in law",,,NA,2,NA,NA,NA,3,NA,5,,online (using computer/tablet)^paper materials sent home,,,NA,NA,NA,NA,NA,2,NA,0,,,,,NA,1,NA,1,2,NA,65,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,1,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,184,edu_5570484459798528,edu_6200407847337984,2021-05-29 04:40:12.83 UTC,2,1,3,5,13,17,African (Other),Catholic (Christian),NA,NA,NA,1,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,2,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,received remedial support elsewhere,NA,NA,NA,1,1,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,184,edu_4814447037382656,edu_5913447031373824,2021-05-29 04:45:55.711 UTC,2,2,1,5,14,11,African (Other),Catholic (Christian),NA,1,0,0,NA,99,NA,NA,,,,,NA,NA,NA,NA,NA,4,5,2,,,,,NA,NA,NA,NA,NA,0,1,1,,,received remedial support organized by school,received remedial support organized by school,NA,1,2,2,3,NA,21,23,7,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,184,edu_4887848984772608,edu_5668543030099968,2021-05-29 02:20:48.727 UTC,3,2,1,7,8,14,Sena,Catholic (Christian),NA,NA,NA,1,NA,NA,NA,NA,,,,"father or step father^mother or step mother^sister, stepsister, sister in law",NA,NA,NA,NA,NA,NA,NA,2,,,,paper materials sent home,NA,NA,NA,NA,NA,NA,NA,3,,,,received remedial support elsewhere,NA,NA,NA,2,1,NA,NA,NA,8,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,213,edu_5023931819098112,edu_5004590721531904,2021-05-29 00:07:39.169 UTC,3,1,3,99,10,17,Songhai/Zarma,Sunni (Muslim),2,2,2,2,NA,NA,NA,NA,"sister, stepsister, sister in law",,,,1,NA,NA,NA,2,1,1,3,online (using smartphone),,,,NA,NA,NA,NA,2,1,1,1,,received remedial support organized by school,received remedial support organized by school,received remedial support organized by school,1,2,2,2,8,20,21,21,21,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
Niger,213,edu_6745595229503488,edu_5645109113913344,2021-05-28 23:38:24.363 UTC,3,1,1,5,14,12,Hausa,Muslim (Other),1,NA,0,0,NA,NA,NA,NA,father or step father,,,,2,NA,NA,NA,2,1,1,1,online (using computer/tablet),,,,NA,NA,NA,NA,2,1,1,1,,received remedial support organized by school,received remedial support organized by school,received remedial support organized by school,1,2,2,2,NA,25,12,13,19,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0
Niger,213,edu_5254777251561472,edu_4809745964990464,2021-05-29 06:15:26.044 UTC,5,1,2,7,15,12,Fulani,Muslim (Other),0,1,1,0,NA,NA,NA,NA,,,,,NA,NA,NA,NA,3,2,2,1,,,,,NA,NA,NA,NA,1,1,1,1,received no remedial support,received no remedial support,received no remedial support,received no remedial support,2,1,1,1,5,14,9,11,5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nigeria,214,edu_6004867251568640,edu_5940019012567040,2021-05-29 04:11:56.414 UTC,2,1,1,3,13,15,None of the above,Roman Catholic (Christian),NA,NA,NA,1,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,received no remedial support,NA,NA,NA,2,1,NA,NA,NA,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nigeria,214,edu_4646838992109568,edu_5680909381533696,2021-05-29 04:47:51.82 UTC,4,1,1,4,14,11,African (Other),Christian (Other),NA,1,NA,0,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,2,NA,1,,,,,NA,NA,NA,NA,NA,1,NA,1,,received remedial support organized by school,,received remedial support organized by school,NA,2,NA,2,2,NA,8,NA,6,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nigeria,214,edu_6358549654667264,edu_4969776009183232,2021-05-29 03:12:45.718 UTC,2,1,1,6,11,11,Yoruba,Christian (Other),NA,0,NA,0,NA,NA,NA,NA,,"no, studies alone",,another family member,NA,3,NA,2,NA,5,NA,4,,online (using smartphone)^paper materials sent home,,classes on radio^online (using smartphone),NA,NA,NA,NA,NA,3,NA,3,,received no remedial support,,received no remedial support,NA,1,NA,2,2,NA,23,NA,18,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nigeria,214,edu_5433581202833408,edu_5518596806803456,2021-05-29 01:50:30.87 UTC,3,1,3,6,11,11,Yoruba,Christian (Other),NA,0,NA,0,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,1,NA,1,,,,,NA,NA,NA,NA,NA,1,NA,1,,received remedial support organized by school,,received remedial support elsewhere,NA,2,NA,2,2,NA,2,NA,2,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nigeria,214,edu_6020593676976128,edu_6659795645104128,2021-05-29 03:46:28.662 UTC,4,1,1,99,15,11,Yoruba,Christian (Other),NA,NA,NA,1,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,received remedial support elsewhere,NA,NA,NA,2,1,NA,NA,NA,3,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nigeria,214,edu_5389140740014080,edu_6691380585037824,2021-05-29 04:02:00.852 UTC,5,1,1,4,15,11,Igbo,Roman Catholic (Christian),0,0,1,1,NA,NA,NA,NA,,,,,NA,NA,NA,NA,4,3,3,3,,,,,NA,NA,NA,NA,1,1,1,1,received remedial support organized by school,received remedial support organized by school,received no remedial support,received no remedial support,2,2,2,2,5,14,11,12,9,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nigeria,214,edu_5127431706116096,edu_6709272984944640,2021-05-29 03:58:35.749 UTC,2,1,1,99,13,15,Yoruba,Christian (Other),1,1,0,1,NA,NA,NA,NA,,father or step father,"sister, stepsister, sister in law",,NA,1,1,NA,2,2,3,2,,online (using smartphone),online (using smartphone),,NA,NA,NA,NA,1,2,2,1,received remedial support elsewhere,,,received remedial support elsewhere,1,2,1,2,7,74,23,65,55,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nigeria,214,edu_5672044598657024,edu_5905133363003392,2021-05-29 03:25:33.88 UTC,3,1,1,2,14,11,Yoruba,Sufi (Muslim),NA,0,NA,0,NA,NA,NA,NA,,a private tutor or teacher,,a private tutor or teacher,NA,3,NA,3,NA,2,NA,2,,online (using smartphone),,online (using smartphone),NA,NA,NA,NA,NA,3,NA,2,,received remedial support organized by school,,,NA,2,NA,2,2,NA,14,NA,7,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
